17.241379,8.38
17.227122,8.57
17.212889,8.72
17.198679,8.86
17.184493,9.00
17.170035,9.14
17.155896,9.27
17.141780,9.36
17.127687,9.39
17.113324,9.35
17.099278,9.24
17.085255,9.06
17.071255,8.86
17.057278,8.67
17.043034,8.53
17.029103,8.46
17.015195,8.46
17.001309,8.53
16.987446,8.65
16.973318,8.79
16.959501,8.90
16.945706,8.96
16.931934,8.93
16.918184,8.78
16.904170,8.51
16.890465,8.14
16.876783,7.70
16.863122,7.26
16.849200,6.86
16.835584,6.54
16.821990,6.32
16.808418,6.21
16.794867,6.21
16.781058,6.29
16.767551,6.42
16.754067,6.59
16.740604,6.79
16.727163,7.01
16.713464,7.27
16.700067,7.56
16.686691,7.89
16.673336,8.23
16.659725,8.56
16.646414,8.83
16.633123,9.01
16.619854,9.08
16.606606,9.03
16.593104,8.89
16.579899,8.68
16.566714,8.42
16.553551,8.15
16.540408,7.89
16.527013,7.68
16.513913,7.52
16.500833,7.43
16.487774,7.40
16.474736,7.43
16.461447,7.49
16.448451,7.58
16.435474,7.66
16.422519,7.71
16.409314,7.74
16.396399,7.72
16.383505,7.66
16.370631,7.58
16.357777,7.49
16.344677,7.42
16.331863,7.38
16.319070,7.39
16.306297,7.48
16.293544,7.66
16.280546,7.92
16.267834,8.25
16.255141,8.63
16.242468,9.00
16.229551,9.31
16.216917,9.50
16.204304,9.54
16.191710,9.41
16.179135,9.17
16.166319,8.85
16.153784,8.52
16.141268,8.24
16.128772,8.03
16.116295,7.91
16.103578,7.86
16.091140,7.84
16.078721,7.83
16.066322,7.81
16.053684,7.78
16.041322,7.76
16.028980,7.77
16.016657,7.84
16.004353,7.96
15.991812,8.11
15.979546,8.27
15.967299,8.41
15.955071,8.49
15.942861,8.51
15.930416,8.47
15.918244,8.41
15.906090,8.34
15.893956,8.26
15.881839,8.20
15.869489,8.14
15.857410,8.08
15.845349,8.02
15.833307,7.96
15.821032,7.92
15.809027,7.92
15.797040,7.98
15.785070,8.10
15.773119,8.28
15.760938,8.49
15.749024,8.72
15.737127,8.93
15.725248,9.07
15.713388,9.14
15.701298,9.12
15.689474,9.02
15.677667,8.85
15.665878,8.65
15.653862,8.43
15.642109,8.24
15.630373,8.10
15.618655,8.03
15.606954,8.04
15.595028,8.10
15.583363,8.22
15.571716,8.35
15.560085,8.49
15.548472,8.63
15.536635,8.75
15.525057,8.86
15.513497,8.95
15.501953,9.03
15.490427,9.09
15.478678,9.14
15.467186,9.16
15.455712,9.18
15.444254,9.20
15.432575,9.23
15.421152,9.28
15.409745,9.35
15.398355,9.43
15.386983,9.50
15.375390,9.55
15.364051,9.56
15.352729,9.53
15.341423,9.50
15.330134,9.46
15.318627,9.44
15.307372,9.45
15.296133,9.48
15.284911,9.54
15.273472,9.60
15.262282,9.67
15.251110,9.73
15.239953,9.79
15.228813,9.85
15.217457,9.93
15.206350,10.02
15.195259,10.12
15.184184,10.21
15.173125,10.28
15.161853,10.33
15.150826,10.36
15.139816,10.37
15.128822,10.35
15.117615,10.32
15.106653,10.26
15.095707,10.17
15.084776,10.04
15.073862,9.88
15.062736,9.72
15.051854,9.57
15.040987,9.46
15.030135,9.41
15.019300,9.45
15.008255,9.59
14.997450,9.85
14.986662,10.20
14.975889,10.58
14.965131,10.88
14.954165,10.97
14.943439,10.86
14.932728,10.64
14.922032,10.41
14.911130,10.19
14.900465,10.01
14.889815,9.85
14.879181,9.73
14.868562,9.62
14.857737,9.53
14.847149,9.47
14.836575,9.42
14.826017,9.40
14.815473,9.39
14.804726,9.38
14.794213,9.38
14.783714,9.38
14.773231,9.38
14.762544,9.36
14.752091,9.34
14.741653,9.31
14.731229,9.29
14.720820,9.26
14.710209,9.25
14.699829,9.25
14.689465,9.28
14.679115,9.34
14.668779,9.41
14.658243,9.50
14.647937,9.58
14.637645,9.65
14.627368,9.68
14.617105,9.69
14.606643,9.66
14.596409,9.62
14.586190,9.58
14.575985,9.54
14.565582,9.52
14.555405,9.52
14.545243,9.53
14.535095,9.54
14.524961,9.54
14.514631,9.54
14.504525,9.52
14.494434,9.50
14.484357,9.48
14.474294,9.45
14.464035,9.44
14.454000,9.43
14.443979,9.41
14.433972,9.39
14.423770,9.33
14.413791,9.25
14.403826,9.14
14.393874,9.01
14.383936,8.88
14.373805,8.76
14.363895,8.67
14.353998,8.62
14.344115,8.60
14.334246,8.61
14.324185,8.62
14.314343,8.62
14.304515,8.60
14.294700,8.56
14.284898,8.52
14.274906,8.48
14.265132,8.46
14.255371,8.47
14.245623,8.51
14.235686,8.58
14.225965,8.68
14.216258,8.78
14.206563,8.89
14.196882,8.99
14.187013,9.08
14.177359,9.15
14.167717,9.20
14.158089,9.22
14.148474,9.22
14.138672,9.19
14.129083,9.14
14.119508,9.07
14.109945,8.99
14.100196,8.90
14.090659,8.83
14.081136,8.76
14.071625,8.71
14.062126,8.68
14.052444,8.66
14.042971,8.66
14.033512,8.66
14.024065,8.66
14.014631,8.66
14.005014,8.66
13.995605,8.66
13.986210,8.65
13.976826,8.65
13.967261,8.65
13.957903,8.66
13.948558,8.67
13.939225,8.69
13.929905,8.72
13.920403,8.77
13.911108,8.83
13.901825,8.90
13.892555,8.97
13.883297,9.04
13.873859,9.08
13.864626,9.09
13.855405,9.05
13.846196,8.98
13.837000,8.88
13.827625,8.77
13.818453,8.68
13.809294,8.61
13.800146,8.58
13.790821,8.59
13.781698,8.63
13.772587,8.68
13.763488,8.74
13.754401,8.80
13.745138,8.85
13.736075,8.88
13.727024,8.91
13.717986,8.92
13.708959,8.92
13.699756,8.90
13.690753,8.86
13.681762,8.81
13.672783,8.75
13.663629,8.68
13.654673,8.62
13.645730,8.57
13.636798,8.54
13.627877,8.52
13.618783,8.52
13.609886,8.52
13.601001,8.54
13.592127,8.56
13.583265,8.58
13.574231,8.60
13.565392,8.63
13.556565,8.66
13.547749,8.69
13.538945,8.72
13.529969,8.75
13.521188,8.79
13.512418,8.83
13.503659,8.86
13.494730,8.89
13.485995,8.89
13.477271,8.88
13.468558,8.84
13.459856,8.78
13.450985,8.72
13.442306,8.67
13.433638,8.65
13.424981,8.66
13.416336,8.70
13.407522,8.76
13.398899,8.82
13.390287,8.88
13.381686,8.92
13.372917,8.93
13.364339,8.93
13.355771,8.91
13.347214,8.90
13.338669,8.88
13.329956,8.88
13.321433,8.88
13.312920,8.88
13.304418,8.87
13.295927,8.84
13.287271,8.80
13.278802,8.73
13.270343,8.67
13.261896,8.60
13.253284,8.57
13.244858,8.56
13.236443,8.59
13.228038,8.64
13.219644,8.72
13.211087,8.79
13.202714,8.85
13.194353,8.90
13.186002,8.91
13.177661,8.91
13.169158,8.91
13.160839,8.90
13.152530,8.89
13.144232,8.90
13.135944,8.92
13.127494,8.95
13.119228,8.99
13.110971,9.04
13.102725,9.08
13.094318,9.13
13.086093,9.16
13.077879,9.18
13.069674,9.19
13.061480,9.19
13.053126,9.17
13.044953,9.16
13.036790,9.14
13.028637,9.13
13.020494,9.13
13.012192,9.12
13.004070,9.11
12.995958,9.08
12.987856,9.05
12.979596,9.01
12.971515,8.98
12.963443,8.95
12.955382,8.93
12.947330,8.93
12.939121,8.93
12.931090,8.94
12.923069,8.95
12.915058,8.97
12.907056,9.00
12.898898,9.03
12.890917,9.07
12.882946,9.11
12.874984,9.14
12.867032,9.16
12.858925,9.15
12.850993,9.11
12.843071,9.05
12.835158,8.98
12.827091,8.90
12.819198,8.83
12.811315,8.77
12.803442,8.73
12.795578,8.70
12.787560,8.70
12.779716,8.71
12.771881,8.73
12.764056,8.75
12.756241,8.77
12.748273,8.79
12.740476,8.80
12.732690,8.80
12.724913,8.80
12.716984,8.79
12.709226,8.77
12.701477,8.75
12.693738,8.73
12.686009,8.70
12.678128,8.68
12.670417,8.66
12.662716,8.64
12.655024,8.64
12.647342,8.66
12.639509,8.70
12.631845,8.75
12.624190,8.80
12.616545,8.85
12.608750,8.87
12.601124,8.87
12.593507,8.85
12.585899,8.82
12.578300,8.81
12.570552,8.80
12.562972,8.83
12.555401,8.87
12.547839,8.93
12.540286,8.99
12.532585,9.04
12.525050,9.08
12.517525,9.08
12.510008,9.07
12.502501,9.03
12.494846,8.99
12.487357,8.95
12.479876,8.93
12.472405,8.94
12.464787,8.98
12.457334,9.03
12.449889,9.10
12.442454,9.15
12.435027,9.18
12.427455,9.18
12.420046,9.14
12.412646,9.09
12.405255,9.02
12.397873,8.96
12.390345,8.90
12.382981,8.85
12.375625,8.81
12.368278,8.78
12.360787,8.75
12.353457,8.73
12.346136,8.72
12.338824,8.74
12.331521,8.78
12.324074,8.84
12.316788,8.90
12.309510,8.96
12.302241,9.01
12.294981,9.04
12.287578,9.04
12.280335,9.03
12.273101,9.00
12.265875,8.97
12.258658,8.94
12.251299,8.91
12.244098,8.90
12.236907,8.89
12.229723,8.90
12.222399,8.93
12.215232,8.97
12.208074,9.01
12.200925,9.06
12.193784,9.11
12.186502,9.15
12.179378,9.17
12.172262,9.19
12.165154,9.20
12.158055,9.21
12.150816,9.20
12.143733,9.19
12.136659,9.16
12.129593,9.12
12.122388,9.07
12.115338,9.02
12.108297,8.98
12.101263,8.96
12.094238,8.96
12.087075,8.99
12.080067,9.04
12.073066,9.10
12.066074,9.17
12.059090,9.23
12.051968,9.29
12.045000,9.34
12.038040,9.38
12.031088,9.40
12.024144,9.40
12.017064,9.39
12.010137,9.38
12.003217,9.35
11.996305,9.33
11.989258,9.30
11.982362,9.27
11.975474,9.25
11.968594,9.21
11.961722,9.18
11.954716,9.14
11.947860,9.10
11.941011,9.07
11.934171,9.04
11.927339,9.03
11.920372,9.02
11.913555,9.03
11.906746,9.04
11.899945,9.07
11.893010,9.09
11.886225,9.13
11.879447,9.16
11.872677,9.20
11.865915,9.23
11.859020,9.26
11.852273,9.27
11.845534,9.27
11.838803,9.26
11.832079,9.25
11.825223,9.23
11.818515,9.20
11.811814,9.18
11.805121,9.15
11.798296,9.12
11.791619,9.08
11.784948,9.04
11.778286,9.01
11.771630,8.98
11.764844,8.97
11.758204,8.97
11.751572,8.99
11.744947,9.03
11.738329,9.08
11.731581,9.13
11.724979,9.20
11.718384,9.27
11.711796,9.34
11.705216,9.40
11.698506,9.45
11.691941,9.50
11.685383,9.53
11.678832,9.55
11.672153,9.56
11.665617,9.56
11.659088,9.55
11.652567,9.54
11.646053,9.53
11.639411,9.51
11.632912,9.49
11.626420,9.46
11.619935,9.42
11.613458,9.37
11.606853,9.32
11.600390,9.27
11.593934,9.22
11.587486,9.17
11.580910,9.12
11.574476,9.09
11.568049,9.06
11.561629,9.03
11.555217,9.02
11.548678,9.01
11.542279,8.99
11.535888,8.98
11.529504,8.96
11.523127,8.95
11.516624,8.96
11.510261,8.98
11.503906,9.02
11.497557,9.08
11.491215,9.17
11.484748,9.26
11.478421,9.36
11.472100,9.44
11.465786,9.50
11.459348,9.53
11.453048,9.54
11.446755,9.52
11.440470,9.50
11.434191,9.46
11.427788,9.43
11.421523,9.40
11.415264,9.39
11.409013,9.39
11.402769,9.40
11.396401,9.42
11.390170,9.45
11.383946,9.47
11.377729,9.48
11.371390,9.49
11.365186,9.49
11.358990,9.48
11.352800,9.47
11.346616,9.47
11.340311,9.46
11.334142,9.46
11.327979,9.46
11.321823,9.46
